"PT_NUMBER","PLANT","SRC_UNIT","NUCLIDE","ACTIVITY","ACT_UNITS","Max0Avg1Sum2","NUCTYPEIMPTYPE","SOURCE","STARTDATE","ENDDATE","DURATION_MIN","FLOW_RATE","FLOW_UNITS","REL_VOL","REL_UNITS","RELEASE_SOURCE","DISCHARGE_POINT","REL_MODE_OR_DIL","IS_MDA","BATCHORCONT","ALLOCATION_PERCENT"
2016243,"Byron","Unit 2","C-14","2.10E-09","uCi/cc","NA","","",6/6/2016 1:13:00,6/13/2016 0:46:00,10053.00,"1.42E+05","cfm","1.43E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016243,"Byron","Unit 2","H-3","2.97E-09","uCi/cc","NA","","",6/6/2016 1:13:00,6/13/2016 0:46:00,10053.00,"1.42E+05","cfm","1.43E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016244,"Byron","Unit 1","C-14","2.85E-09","uCi/cc","NA","","",6/13/2016 0:40:00,6/20/2016 1:09:00,10109.00,"1.05E+05","cfm","1.06E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016244,"Byron","Unit 1","H-3","8.41E-09","uCi/cc","NA","","",6/13/2016 0:40:00,6/20/2016 1:09:00,10109.00,"1.05E+05","cfm","1.06E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016245,"Byron","Unit 2","C-14","2.11E-09","uCi/cc","NA","","",6/13/2016 0:45:00,6/20/2016 1:20:00,10115.00,"1.42E+05","cfm","1.44E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016245,"Byron","Unit 2","H-3","1.18E-08","uCi/cc","NA","","",6/13/2016 0:45:00,6/20/2016 1:20:00,10115.00,"1.42E+05","cfm","1.44E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016247,"Byron","Unit 1","H-3","6.70E-07","uCi/cc","NA","","",6/27/2016 19:47:00,6/27/2016 21:00:00,73.00,"1.52E+03","cfm","1.11E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016248,"Byron","Unit 1","H-3","6.32E-07","uCi/cc","NA","","",6/29/2016 23:01:00,6/30/2016 0:28:00,87.00,"1.41E+03","cfm","1.23E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016251,"Byron","Unit 1","H-3","4.65E-07","uCi/cc","NA","","",7/2/2016 4:15:00,7/2/2016 5:21:00,66.00,"1.57E+03","cfm","1.03E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016255,"Byron","Unit 1","H-3","7.54E-07","uCi/cc","NA","","",7/3/2016 20:26:00,7/3/2016 21:38:00,72.00,"1.60E+03","cfm","1.16E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016256,"Byron","Unit 1","H-3","7.54E-07","uCi/cc","NA","","",7/4/2016 23:40:00,7/5/2016 0:40:00,60.00,"1.37E+03","cfm","8.24E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016257,"Byron","Unit 2","H-3","3.00E-07","uCi/cc","NA","","",7/3/2016 20:32:00,7/3/2016 21:31:00,59.00,"1.72E+03","cfm","1.02E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016258,"Byron","Unit 2","H-3","3.00E-07","uCi/cc","NA","","",7/4/2016 23:42:00,7/5/2016 0:20:00,38.00,"1.41E+03","cfm","5.36E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016260,"Byron","Unit 2","H-3","2.85E-07","uCi/cc","NA","","",6/29/2016 23:01:00,6/29/2016 23:54:00,53.00,"1.39E+03","cfm","7.37E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016261,"Byron","Unit 1","H-3","4.83E-07","uCi/cc","NA","","",7/7/2016 0:36:00,7/7/2016 1:53:00,77.00,"1.53E+03","cfm","1.18E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016263,"Byron","Unit 1","H-3","4.70E-07","uCi/cc","NA","","",7/7/2016 23:50:00,7/8/2016 0:31:00,41.00,"1.35E+03","cfm","5.55E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016263,"Byron","Unit 1","XE-133","5.69E-07","uCi/cc","NA","","",7/7/2016 23:50:00,7/8/2016 0:31:00,41.00,"1.35E+03","cfm","5.55E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016264,"Byron","Unit 2","H-3","2.72E-07","uCi/cc","NA","","",7/7/2016 23:51:00,7/8/2016 0:57:00,66.00,"1.45E+03","cfm","9.58E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016266,"Byron","Unit 1","H-3","5.94E-07","uCi/cc","NA","","",7/9/2016 23:42:00,7/10/2016 0:43:00,61.00,"1.38E+03","cfm","8.41E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016268,"Byron","Unit 2","H-3","3.29E-07","uCi/cc","NA","","",7/9/2016 23:44:00,7/9/2016 23:59:00,15.00,"1.25E+03","cfm","1.87E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016271,"Byron","Unit 1","H-3","7.11E-07","uCi/cc","NA","","",7/11/2016 16:03:00,7/11/2016 17:06:00,63.00,"1.67E+03","cfm","1.05E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016272,"Byron","Unit 2","H-3","3.25E-07","uCi/cc","NA","","",7/12/2016 2:41:00,7/12/2016 3:41:00,60.00,"1.52E+03","cfm","9.12E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016273,"Byron","Unit 1","C-14","2.79E-09","uCi/cc","NA","","",6/20/2016 1:09:00,6/27/2016 1:47:00,10118.00,"1.05E+05","cfm","1.06E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016273,"Byron","Unit 1","H-3","2.43E-09","uCi/cc","NA","","",6/20/2016 1:09:00,6/27/2016 1:47:00,10118.00,"1.05E+05","cfm","1.06E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016274,"Byron","Unit 2","C-14","1.82E-09","uCi/cc","NA","","",6/20/2016 1:20:00,6/27/2016 1:52:00,10112.00,"1.61E+05","cfm","1.63E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016274,"Byron","Unit 2","H-3","1.30E-08","uCi/cc","NA","","",6/20/2016 1:20:00,6/27/2016 1:52:00,10112.00,"1.61E+05","cfm","1.63E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016275,"Byron","Unit 1","C-14","2.85E-09","uCi/cc","NA","","",6/27/2016 1:46:00,7/4/2016 0:20:00,9994.00,"1.05E+05","cfm","1.05E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016275,"Byron","Unit 1","H-3","8.11E-09","uCi/cc","NA","","",6/27/2016 1:46:00,7/4/2016 0:20:00,9994.00,"1.05E+05","cfm","1.05E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016276,"Byron","Unit 2","C-14","1.81E-09","uCi/cc","NA","","",6/27/2016 1:52:00,7/4/2016 0:25:00,9993.00,"1.65E+05","cfm","1.65E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016276,"Byron","Unit 2","H-3","1.17E-08","uCi/cc","NA","","",6/27/2016 1:52:00,7/4/2016 0:25:00,9993.00,"1.65E+05","cfm","1.65E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016277,"Byron","Unit 1","H-3","4.93E-07","uCi/cc","NA","","",7/14/2016 23:44:00,7/15/2016 0:48:00,64.00,"1.34E+03","cfm","8.60E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016278,"Byron","Unit 1","H-3","4.93E-07","uCi/cc","NA","","",7/13/2016 11:32:00,7/13/2016 12:36:00,64.00,"1.61E+03","cfm","1.03E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016279,"Byron","Unit 2","H-3","3.08E-07","uCi/cc","NA","","",7/14/2016 23:45:00,7/15/2016 0:31:00,46.00,"1.36E+03","cfm","6.27E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016279,"Byron","Unit 2","XE-133","2.85E-07","uCi/cc","NA","","",7/14/2016 23:45:00,7/15/2016 0:31:00,46.00,"1.36E+03","cfm","6.27E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016279,"Byron","Unit 2","XE-135","2.09E-07","uCi/cc","NA","","",7/14/2016 23:45:00,7/15/2016 0:31:00,46.00,"1.36E+03","cfm","6.27E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016280,"Byron","Unit 2","H-3","3.08E-07","uCi/cc","NA","","",7/18/2016 5:42:00,7/18/2016 6:26:00,44.00,"1.66E+03","cfm","7.32E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016280,"Byron","Unit 2","XE-133","2.85E-07","uCi/cc","NA","","",7/18/2016 5:42:00,7/18/2016 6:26:00,44.00,"1.66E+03","cfm","7.32E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016280,"Byron","Unit 2","XE-135","2.09E-07","uCi/cc","NA","","",7/18/2016 5:42:00,7/18/2016 6:26:00,44.00,"1.66E+03","cfm","7.32E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016281,"Byron","Unit 1","C-14","2.85E-09","uCi/cc","NA","","",7/4/2016 0:20:00,7/11/2016 0:42:00,10102.00,"1.05E+05","cfm","1.06E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016281,"Byron","Unit 1","H-3","3.86E-09","uCi/cc","NA","","",7/4/2016 0:20:00,7/11/2016 0:42:00,10102.00,"1.05E+05","cfm","1.06E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016282,"Byron","Unit 2","C-14","1.84E-09","uCi/cc","NA","","",7/4/2016 0:25:00,7/11/2016 0:50:00,10105.00,"1.61E+05","cfm","1.63E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016282,"Byron","Unit 2","H-3","6.38E-09","uCi/cc","NA","","",7/4/2016 0:25:00,7/11/2016 0:50:00,10105.00,"1.61E+05","cfm","1.63E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016283,"Byron","Unit 1","XE-133","3.38E+04","uCi/cc","NA","","",6/6/2016 20:38:00,6/6/2016 20:50:00,12.00,"2.94E-06","cfm","3.53E-05","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016284,"Byron","Unit 2","XE-133","3.38E+04","uCi/cc","NA","","",6/6/2016 20:38:00,6/6/2016 20:50:00,12.00,"2.94E-06","cfm","3.53E-05","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016285,"Byron","Unit 1","XE-133","1.68E+04","uCi/cc","NA","","",6/8/2016 23:59:00,6/9/2016 0:07:00,8.00,"4.42E-06","cfm","3.53E-05","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016286,"Byron","Unit 2","XE-133","1.68E+04","uCi/cc","NA","","",6/8/2016 23:59:00,6/9/2016 0:07:00,8.00,"4.42E-06","cfm","3.53E-05","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016287,"Byron","Unit 1","H-3","4.34E-07","uCi/cc","NA","","",7/17/2016 1:55:00,7/17/2016 3:23:00,88.00,"1.30E+03","cfm","1.14E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016288,"Byron","Unit 1","H-3","4.34E-07","uCi/cc","NA","","",7/19/2016 5:03:00,7/19/2016 6:12:00,69.00,"1.50E+03","cfm","1.04E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016289,"Byron","Unit 1","H-3","4.34E-07","uCi/cc","NA","","",7/21/2016 0:17:00,7/21/2016 1:31:00,74.00,"1.54E+03","cfm","1.14E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016290,"Byron","Unit 2","H-3","2.37E-07","uCi/cc","NA","","",7/21/2016 3:50:00,7/21/2016 4:55:00,65.00,"1.49E+03","cfm","9.66E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016291,"Byron","Unit 2","H-3","2.37E-07","uCi/cc","NA","","",7/24/2016 14:59:00,7/24/2016 16:03:00,64.00,"1.70E+03","cfm","1.09E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016292,"Byron","Unit 1","H-3","0.00E+00","uCi/cc","NA","","",7/20/2016 1:24:00,7/20/2016 1:25:00,1.00,"3.41E+01","cfm","3.41E+01","cf","Waste Gas Decay Tank (A-F)","Waste Gas Decay Tank (A-F)","ground","","B",100
2016292,"Byron","Unit 1","XE-133","1.62E-06","uCi/cc","NA","","",7/20/2016 1:24:00,7/20/2016 1:25:00,1.00,"3.41E+01","cfm","3.41E+01","cf","Waste Gas Decay Tank (A-F)","Waste Gas Decay Tank (A-F)","ground","","B",100
2016293,"Byron","Unit 1","C-14","2.88E-09","uCi/cc","NA","","",7/11/2016 0:42:00,7/18/2016 1:10:00,10108.00,"1.03E+05","cfm","1.04E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016293,"Byron","Unit 1","H-3","1.13E-09","uCi/cc","NA","","",7/11/2016 0:42:00,7/18/2016 1:10:00,10108.00,"1.03E+05","cfm","1.04E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016294,"Byron","Unit 2","C-14","1.83E-09","uCi/cc","NA","","",7/11/2016 0:50:00,7/18/2016 1:12:00,10102.00,"1.63E+05","cfm","1.65E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016294,"Byron","Unit 2","H-3","1.04E-08","uCi/cc","NA","","",7/11/2016 0:50:00,7/18/2016 1:12:00,10102.00,"1.63E+05","cfm","1.65E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016295,"Byron","Unit 1","H-3","6.09E-07","uCi/cc","NA","","",7/22/2016 20:38:00,7/22/2016 21:47:00,69.00,"1.60E+03","cfm","1.10E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016295,"Byron","Unit 1","XE-133","3.87E-07","uCi/cc","NA","","",7/22/2016 20:38:00,7/22/2016 21:47:00,69.00,"1.60E+03","cfm","1.10E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
